url_path,views_total,views_unique
/Kbasoya07/Tracky-Tock/graphs/traffic,4,1
/Kbasoya07/Tracky-Tock/pulse,4,1
/Kbasoya07/Tracky-Tock,1,1
/Kbasoya07/Tracky-Tock/graphs/commit-activity,1,1
